Artist,Title,Album,Length,Year,Genre,Rating,Bitrate,Path,Media
"Ryker's","Cataclystic","Life's a Gamble So Is Death","00:02:22",1999,"Heavy Metal",-1,160,"Z:\Tunes\Ryker's\Life's a Gamble So Is Death-1999\10-Cataclystic-Ryker's.mp3","ziggyShare"
"Iron Maiden","Hallowed Be Thy Name","Live After Death","00:07:22",1990,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\Live After Death-1990\10-Hallowed Be Thy Name-Iron Maiden.mp3","ziggyShare"
"Wolfpack","Shellshock","Lycanthro Punk","00:01:58",1998,"Heavy Metal",-1,128,"Z:\Tunes\Wolfpack\Lycanthro Punk-1998\10-Shellshock-Wolfpack.mp3","ziggyShare"
"Merauder","Crossfire","Master Killer","00:03:34",1996,"Heavy Metal",-1,128,"Z:\Tunes\Merauder\Master Killer-1996\10-Crossfire-Merauder.mp3","ziggyShare"
"Dragonforce","Ring Of Fire","Maximum Overload","00:03:15",2014,"Heavy Metal",-1,320,"Z:\Tunes\Dragonforce\Maximum Overload-2014\10-Ring Of Fire-Dragonforce.mp3","ziggyShare"
"Judas Priest","Breaking The Law","Metal Works 1973-1993 [Disc1] [1 of 2] [Remast","00:02:35",-1,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 1973-1993 [Disc1] [1 of 2] [Remast-1993\10-Breaking The Law-Judas Priest.mp3","ziggyShare"
"Judas Priest","Breaking The Law","Metal Works '73 -'93","00:02:34",1993,"Heavy Metal",-1,221,"Z:\Tunes\Judas Priest\Metal Works '73 -'93-1993\10-Breaking The Law-Judas Priest.mp3","ziggyShare"
"Judas Priest","A Touch Of Evil","Metal Works 73-93 (Disc 2)","00:05:44",1993,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 73-93 (Disc 2)-1993\10-A Touch Of Evil-Judas Priest.mp3","ziggyShare"
"Iron Maiden","Mother Russia","No Prayer For The Dying","00:05:32",1990,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\No Prayer for the Dying-1990\10-Mother Russia-Iron Maiden.mp3","ziggyShare"
"Moi Dix Mois","Shadows Temple-x","Nocturnal Opera","00:05:15",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Nocturnal Opera-2003\10-Shadows Temple-x-Moi Dix Mois.mp3","ziggyShare"
"Iron Maiden","The Number Of The Beast","The Number Of the Beast","00:04:51",1998,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\The Number Of the Beast-1998\10-The Number Of The Beast-Iron Maiden.m4a","ziggyShare"
"Type O Negative","In Praise of Bacchus","October Rust","00:07:36",1996,"Heavy Metal",-1,994,"Z:\Tunes\Type O Negative\October Rust-1996\10-In Praise of Bacchus-Type O Negative.flac","ziggyShare"
"Hellshock","Beauty","Only The Dead Know The End Of War LP","00:02:36",2003,"Heavy Metal",-1,224,"Z:\Tunes\Hellshock\Only The Dead Know The End Of War LP-2003\10-Beauty-Hellshock.mp3","ziggyShare"
"Ozzy Osbourne","Crazy Babies","The Ozzman Cometh","00:00:12",1997,"Heavy Metal",-1,278,"Z:\Tunes\Ozzy Osbourne\The Ozzman Cometh-1997\10-Crazy Babies-Ozzy Osbourne.mp3","ziggyShare"
"Judas Priest","One Shot At Glory","Painkiller","00:06:48",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller-1990\10-One Shot At Glory-Judas Priest.mp3","ziggyShare"
"Judas Priest","One Shot At Glory","Painkiller [The Re-Masters]","00:06:48",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller [The Re-Masters]-1990\10-One Shot At Glory-Judas Priest.mp3","ziggyShare"
"Deathspell Omega","Apokatastasis Panton","Paracletus","00:04:04",2011,"Heavy Metal",-1,320,"Z:\Tunes\Deathspell Omega\Paracletus-2011\10-Apokatastasis Panton-Deathspell Omega.mp3","ziggyShare"
"Judas Priest","On The Run","Point Of Entry","00:03:48",1981,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Point Of Entry-1981\10-On The Run-Judas Priest.mp3","ziggyShare"
"Ludichrist","And So It Goes","Powertrip","00:03:05",2000,"Heavy Metal",-1,192,"Z:\Tunes\Ludichrist\Powertrip-2000\10-And So It Goes-Ludichrist.mp3","ziggyShare"
"Judas Priest","Monsters Of Rock","Ram It Down","00:05:31",1988,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Ram It Down-1988\10-Monsters Of Rock-Judas Priest.mp3","ziggyShare"
"Judas Priest","Caviar And Meths","Rocka Rolla","00:02:02",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla-1974\10-Caviar And Meths-Judas Priest.mp3","ziggyShare"
"Judas Priest","Caviar And Meths","Rocka Rolla (Digipak Re-release)","00:02:02",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla (Digipak Re-release)-1974\10-Caviar And Meths-Judas Priest.mp3","ziggyShare"
"Judas Priest","Devil's Child","Screaming for Vengeance","00:04:51",1982,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Screaming for Vengeance-1982\10-Devil's Child-Judas Priest.mp3","ziggyShare"
"Jesus Lizard","Fly On The Wall","Show","00:03:01",1993,"Heavy Metal",-1,126,"Z:\Tunes\Jesus Lizard\Show-1993\10-Fly On The Wall-Jesus Lizard.m4a","ziggyShare"
"Judas Priest","Jawbreaker [Live / Bonus]","Sin After Sin","00:04:02",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin-1977\10-Jawbreaker [Live - Bonus]-Judas Priest.mp3","ziggyShare"
"Judas Priest","Jawbreaker [Live / Bonus]","Sin After Sin [The Re-Masters]","00:04:02",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin [The Re-Masters]-1977\10-Jawbreaker [Live - Bonus]-Judas Priest.mp3","ziggyShare"
"Judas Priest","Fire Burns Below","Stained Class","00:06:59",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class-1978\10-Fire Burns Below-Judas Priest.mp3","ziggyShare"
"Judas Priest","Fire Burns Below","Stained Class (remastered)","00:06:59",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class (remastered)-1978\10-Fire Burns Below-Judas Priest.mp3","ziggyShare"
"All Shall Perish","Rebirth","This Is Where It Ends","00:05:29",2011,"Heavy Metal",-1,320,"Z:\Tunes\All Shall Perish\This Is Where It Ends-2011\10-Rebirth-All Shall Perish.mp3","ziggyShare"
"Judas Priest","Rock Forever [Bonus]","Unleashed In The East","00:03:28",1979,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Unleashed In The East-1979\10-Rock Forever [Bonus]-Judas Priest.mp3","ziggyShare"
"Pantera","By Demons Be Driven","Vulgar Display Of Power","00:04:40",1992,"Heavy Metal",-1,262,"Z:\Tunes\Pantera\Vulgar Display Of Power-1992\10-By Demons Be Driven-Pantera.mp3","ziggyShare"
"Arch Enemy","Snow Bound","Wages of Sin","00:01:35",2002,"Heavy Metal",-1,192,"Z:\Tunes\Arch Enemy\Wages of Sin-2002\10-Snow Bound-Arch Enemy.mp3","ziggyShare"
"Manowar","House Of Death","Warriors of the World","00:04:01",2002,"Heavy Metal",-1,320,"Z:\Tunes\Manowar\Warriors of the World-2002\10-House Of Death-Manowar.mp3","ziggyShare"
"Faith No More","The Gentle Art Of Making Enemies","Who Cares A Lot? The Greatest Hits [Disc 1]","00:03:29",1998,"Heavy Metal",-1,234,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 1]-1998\10-The Gentle Art Of Making Enemies-Faith No More.mp3","ziggyShare"
"Ryker's","Shadowplay","A Lesson In Loyalty","00:02:10",2000,"Heavy Metal",-1,128,"Z:\Tunes\Rykers\A Lesson In Loyalty-2000\11-Shadowplay-Ryker's.mp3","ziggyShare"
"David Shankle Group","Masquerade","Ashes to Ashes","00:04:29",2005,"Heavy Metal",-1,192,"Z:\Tunes\David Shankle Group\Ashes to Ashes-2005\11-Masquerade-David Shankle Group.mp3","ziggyShare"
"Iron Maiden","The Evil That Men Do","Best Of The Beast","00:04:35",1996,"Heavy Metal",-1,215,"Z:\Tunes\Iron Maiden\Best Of The Beast-1996\11-The Evil That Men Do-Iron Maiden.mp3","ziggyShare"
"S.O.D.","Shenanigans","Bigger Than The Devil","00:02:17",2000,"Heavy Metal",-1,256,"Z:\Tunes\S.O.D\Bigger Than The Devil-2000\11-Shenanigans-S.O.D..mp3","ziggyShare"
"Body Count","The Winner Loses","Body Count","00:06:32",1992,"Heavy Metal",-1,192,"Z:\Tunes\Body Count\Body Count-1992\11-The Winner Loses-Body Count.mp3","ziggyShare"
"Judas Priest","Grinder [Bonus / Live]","British Steel","00:04:49",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel-1980\11-Grinder [Bonus - Live]-Judas Priest.mp3","ziggyShare"
"Judas Priest","Grinder [Bonus / Live]","British Steel [The Re-Masters]","00:04:49",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel [The Re-Masters]-1980\11-Grinder [Bonus - Live]-Judas Priest.mp3","ziggyShare"
"Megadeth","Hangar 18","Capitol Punishment: The Megadeth Years","00:05:14",2000,"Heavy Metal",-1,160,"Z:\Tunes\Megadeth\Capitol Punishment- The Megadeth Years-2000\11-Hangar 18-Megadeth.mp3","ziggyShare"
"Pantera","The Sleep","Cowboys From Hell","00:05:47",1990,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Cowboys From Hell-1990\11-The Sleep-Pantera.mp3","ziggyShare"
"Cycle Sluts from Hell","Bloodlust","Cycle Sluts from Hell","00:03:20",1991,"Heavy Metal",-1,320,"Z:\Tunes\Cycle Sluts from Hell\Cycle Sluts from Hell-1991\11-Bloodlust-Cycle Sluts from Hell.mp3","ziggyShare"
"Judas Priest","Turn On Your Light","Defenders Of The Faith","00:05:24",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith-1984\11-Turn On Your Light-Judas Priest.mp3","ziggyShare"
"Judas Priest","Turn On Your Light","Defenders Of The Faith [Remastered]","00:05:24",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith [Remastered]-1984\11-Turn On Your Light-Judas Priest.mp3","ziggyShare"
"Moi dix Mois","Priere","Dix infernal","00:03:35",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Dix infernal-2003\11-Priere-Moi dix Mois.mp3","ziggyShare"
"Bulldoze","Live","The Final Beatdown","00:04:49",1998,"Heavy Metal",-1,192,"Z:\Tunes\Bulldoze\The Final Beatdown-1998\11-Live-Bulldoze.mp3","ziggyShare"
"Yngwie Malmsteen","I'm My Own Enemy","Fire And Ice","00:06:10",1992,"Heavy Metal",-1,192,"Z:\Tunes\Yngwie Malmsteen\Fire And Ice-1992\11-I'm My Own Enemy-Yngwie Malmsteen.mp3","ziggyShare"
"Testament","Leave Me Forever","The Formation Of Damnation","00:04:28",2008,"Heavy Metal",-1,320,"Z:\Tunes\Testament\The Formation Of Damnation-2008\11-Leave Me Forever-Testament.mp3","ziggyShare"
"Arnocorps","Eraser","The Greatest Band of All Time","00:02:30",2005,"Heavy Metal",-1,160,"Z:\Tunes\Arnocorps\The Greatest Band of All Time-2005\11-Eraser-Arnocorps.mp3","ziggyShare"
"Judas Priest","Evil Fantasies","Hell Bent For Leather","00:04:15",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather-1978\11-Evil Fantasies-Judas Priest.mp3","ziggyShare"
"Judas Priest","Evil Fantasies","Hell Bent For Leather [The Remasters]","00:04:15",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather [The Remasters]-1978\11-Evil Fantasies-Judas Priest.mp3","ziggyShare"
"Wolfbrigade","Say Goodbye","In Darkness You Feel No Regrets","00:02:15",2003,"Heavy Metal",-1,192,"Z:\Tunes\Wolfbrigade\In Darkness You Feel No Regrets-2003\11-Say Goodbye-Wolfbrigade.mp3","ziggyShare"
"Grip Inc.","Man With No Insides","Incorporated","00:05:32",2004,"Heavy Metal",-1,192,"Z:\Tunes\Grip Inc\Incorporated-2004\11-Man With No Insides-Grip Inc..mp3","ziggyShare"
"Stratovarius","Dream With Me","Intermission","00:05:13",2001,"Heavy Metal",-1,232,"Z:\Tunes\Stratovarius\Intermission-2001\11-Dream With Me-Stratovarius.mp3","ziggyShare"
"Finntroll","Den Hornkrönte Konungen (Rivfaders Tron)","Jaktens Tid","00:03:43",2001,"Heavy Metal",-1,192,"Z:\Tunes\Finntroll\Jaktens Tid-2001\11-Den Hornkrönte Konungen (Rivfaders Tron)-Finntroll.mp3","ziggyShare"
"Crumbsuckers","Brainwashed","Life of Dreams","00:03:13",1999,"Heavy Metal",-1,192,"Z:\Tunes\Crumbsuckers\Life of Dreams-1999\11-Brainwashed-Crumbsuckers.mp3","ziggyShare"
"Iron Maiden","Iron Maiden","Live After Death","00:04:02",1990,"Heavy Metal",-1,160,"Z:\Tunes\Iron Maiden\Live After Death-1990\11-Iron Maiden-Iron Maiden.mp3","ziggyShare"
"Wolfpack","Wish","Lycanthro Punk","00:02:57",1998,"Heavy Metal",-1,128,"Z:\Tunes\Wolfpack\Lycanthro Punk-1998\11-Wish-Wolfpack.mp3","ziggyShare"
"Dragonforce","Power And Glory (bonus track)","Maximum Overload","00:05:06",2014,"Heavy Metal",-1,320,"Z:\Tunes\Dragonforce\Maximum Overload-2014\11-Power And Glory (bonus track)-Dragonforce.mp3","ziggyShare"
"Judas Priest","Hell Bent For Leather","Metal Works 1973-1993 [Disc1] [1 of 2] [Remast","00:02:41",-1,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 1973-1993 [Disc1] [1 of 2] [Remast-1993\11-Hell Bent For Leather-Judas Priest.mp3","ziggyShare"
"Judas Priest","Hell Bent For Leather","Metal Works '73 -'93","00:02:39",1993,"Heavy Metal",-1,228,"Z:\Tunes\Judas Priest\Metal Works '73 -'93-1993\11-Hell Bent For Leather-Judas Priest.mp3","ziggyShare"
"Judas Priest","The Rage","Metal Works 73-93 (Disc 2)","00:04:45",1993,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 73-93 (Disc 2)-1993\11-The Rage-Judas Priest.mp3","ziggyShare"
"Moi Dix Mois","silent omen","Nocturnal Opera","00:00:57",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Nocturnal Opera-2003\11-silent omen-Moi Dix Mois.mp3","ziggyShare"
"Type O Negative","Cinnamon Girl","October Rust","00:04:00",1996,"Heavy Metal",-1,1103,"Z:\Tunes\Type O Negative\October Rust-1996\11-Cinnamon Girl-Type O Negative.flac","ziggyShare"
"Hellshock","Passage","Only The Dead Know The End Of War LP","00:05:34",2003,"Heavy Metal",-1,224,"Z:\Tunes\Hellshock\Only The Dead Know The End Of War LP-2003\11-Passage-Hellshock.mp3","ziggyShare"
"Judas Priest","Living Bad Dreams [Bonus]","Painkiller","00:05:22",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller-1990\11-Living Bad Dreams [Bonus]-Judas Priest.mp3","ziggyShare"
"Judas Priest","Living Bad Dreams [Bonus]","Painkiller [The Re-Masters]","00:05:22",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller [The Re-Masters]-1990\11-Living Bad Dreams [Bonus]-Judas Priest.mp3","ziggyShare"
"Judas Priest","Thunder Road [Bonus]","Point Of Entry","00:05:12",1981,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Point Of Entry-1981\11-Thunder Road [Bonus]-Judas Priest.mp3","ziggyShare"
"Grip Inc.","Longest Hate","Power of Inner Strength","00:05:01",2004,"Heavy Metal",-1,128,"Z:\Tunes\Grip Inc\Power of Inner Strength-2004\11-Longest Hate-Grip Inc..mp3","ziggyShare"
"Ludichrist","The Well Dressed Man Disguise","Powertrip","00:04:49",2000,"Heavy Metal",-1,192,"Z:\Tunes\Ludichrist\Powertrip-2000\11-The Well Dressed Man Disguise-Ludichrist.mp3","ziggyShare"
"Judas Priest","Night Comes Down [Live / Bonus]","Ram It Down","00:04:33",1988,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Ram It Down-1988\11-Night Comes Down [Live - Bonus]-Judas Priest.mp3","ziggyShare"
"Pantera","Dream Seasons","Reinventing the Steel [Clean]","00:04:49",2000,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Reinventing the Steel [Clean]-2000\11-Dream Seasons-Pantera.mp3","ziggyShare"
"Judas Priest","Diamonds And Rust (bonus track)","Rocka Rolla","00:03:13",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla-1974\11-Diamonds And Rust (bonus track)-Judas Priest.mp3","ziggyShare"
"Judas Priest","Diamonds And Rust (bonus track)","Rocka Rolla (Digipak Re-release)","00:03:13",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla (Digipak Re-release)-1974\11-Diamonds And Rust (bonus track)-Judas Priest.mp3","ziggyShare"
"Judas Priest","Prisoner of Your Eyes [*]","Screaming for Vengeance","00:07:12",1982,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Screaming for Vengeance-1982\11-Prisoner of Your Eyes [-]-Judas Priest.mp3","ziggyShare"
"Jesus Lizard","Boilermaker","Show","00:02:16",1993,"Heavy Metal",-1,126,"Z:\Tunes\Jesus Lizard\Show-1993\11-Boilermaker-Jesus Lizard.m4a","ziggyShare"
"The Cult","Medicine Train","Sonic Temple","00:04:40",1989,"Heavy Metal",-1,128,"Z:\Tunes\The Cult\Sonic Temple-1989\11-Medicine Train-The Cult.mp3","ziggyShare"
"Judas Priest","Better By You, Better Than Me (Live)","Stained Class","00:03:41",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class-1978\11-Better By You, Better Than Me (Live)-Judas Priest.mp3","ziggyShare"
"Judas Priest","Better By You, Better Than Me (Live)","Stained Class (remastered)","00:03:41",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class (remastered)-1978\11-Better By You, Better Than Me (Live)-Judas Priest.mp3","ziggyShare"
"All Shall Perish","The Death Plague","This Is Where It Ends","00:03:03",2011,"Heavy Metal",-1,320,"Z:\Tunes\All Shall Perish\This Is Where It Ends-2011\11-The Death Plague-All Shall Perish.mp3","ziggyShare"
"Judas Priest","Delivering The Goods [Bonus]","Unleashed In The East","00:04:07",1979,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Unleashed In The East-1979\11-Delivering The Goods [Bonus]-Judas Priest.mp3","ziggyShare"
"Pantera","Hollow","Vulgar Display Of Power","00:05:46",1992,"Heavy Metal",-1,271,"Z:\Tunes\Pantera\Vulgar Display Of Power-1992\11-Hollow-Pantera.mp3","ziggyShare"
"Arch Enemy","Shadows And Dust","Wages of Sin","00:04:29",2002,"Heavy Metal",-1,192,"Z:\Tunes\Arch Enemy\Wages of Sin-2002\11-Shadows And Dust-Arch Enemy.mp3","ziggyShare"
"Manowar","Fight Until We Die","Warriors of the World","00:04:03",2002,"Heavy Metal",-1,320,"Z:\Tunes\Manowar\Warriors of the World-2002\11-Fight Until We Die-Manowar.mp3","ziggyShare"
"Faith No More","Evidence","Who Cares A Lot? The Greatest Hits [Disc 1]","00:04:54",1998,"Heavy Metal",-1,204,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 1]-1998\11-Evidence-Faith No More.mp3","ziggyShare"
"David Shankle Group","The Magic Of The Chords","Ashes to Ashes","00:05:17",2005,"Heavy Metal",-1,192,"Z:\Tunes\David Shankle Group\Ashes to Ashes-2005\12-The Magic Of The Chords-David Shankle Group.mp3","ziggyShare"
"S.O.D.","Dog On The Tracks","Bigger Than The Devil","00:00:04",2000,"Heavy Metal",-1,256,"Z:\Tunes\S.O.D\Bigger Than The Devil-2000\12-Dog On The Tracks-S.O.D..mp3","ziggyShare"
"Body Count","There Goes The Neighborhood","Body Count","00:05:50",1992,"Heavy Metal",-1,192,"Z:\Tunes\Body Count\Body Count-1992\12-There Goes The Neighborhood-Body Count.mp3","ziggyShare"
"Megadeth","Holy Wars...The Punishment Due","Capitol Punishment: The Megadeth Years","00:06:35",2000,"Heavy Metal",-1,160,"Z:\Tunes\Megadeth\Capitol Punishment- The Megadeth Years-2000\12-Holy Wars...The Punishment Due-Megadeth.mp3","ziggyShare"
"Pantera","The Art Of Shredding","Cowboys From Hell","00:04:20",1990,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Cowboys From Hell-1990\12-The Art Of Shredding-Pantera.mp3","ziggyShare"
"Judas Priest","Heavy Duty / Defenders Of The Faith (Live)","Defenders Of The Faith","00:05:27",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith-1984\12-Heavy Duty - Defenders Of The Faith (Live)-Judas Priest.mp3","ziggyShare"
"Judas Priest","Heavy Duty / Defenders Of The Faith (Live)","Defenders Of The Faith [Remastered]","00:05:27",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith [Remastered]-1984\12-Heavy Duty - Defenders Of The Faith (Live)-Judas Priest.mp3","ziggyShare"
"Moi dix Mois","Dialogue Symphonne-x","Dix infernal","00:04:14",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Dix infernal-2003\12-Dialogue Symphonne-x-Moi dix Mois.mp3","ziggyShare"
"Moi dix Mois","Linterier Dix","Dix infernal","00:00:40",2003,"Heavy Metal",-1,320,"Z:\Tunes\Moi dix Mois\Dix infernal-2003\12-Linterier Dix-Moi dix Mois.mp3","ziggyShare"
"Bulldoze","Live","The Final Beatdown","00:03:52",1998,"Heavy Metal",-1,192,"Z:\Tunes\Bulldoze\The Final Beatdown-1998\12-Live-Bulldoze.mp3","ziggyShare"
"Yngwie Malmsteen","All I Want Is Everything","Fire And Ice","00:04:02",1992,"Heavy Metal",-1,192,"Z:\Tunes\Yngwie Malmsteen\Fire And Ice-1992\12-All I Want Is Everything-Yngwie Malmsteen.mp3","ziggyShare"
"Arnocorps","Crom (Strong on His Mountain)","The Greatest Band of All Time","00:02:53",2005,"Heavy Metal",-1,160,"Z:\Tunes\Arnocorps\The Greatest Band of All Time-2005\12-Crom (Strong on His Mountain)-Arnocorps.mp3","ziggyShare"
"Judas Priest","Fight For You Life (Bonus Track)","Hell Bent For Leather","00:04:06",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather-1978\12-Fight For You Life (Bonus Track)-Judas Priest.mp3","ziggyShare"
"Judas Priest","Fight For You Life (Bonus Track)","Hell Bent For Leather [The Remasters]","00:04:06",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather [The Remasters]-1978\12-Fight For You Life (Bonus Track)-Judas Priest.mp3","ziggyShare"
"Stratovarius","When The Night Meets The Day","Intermission","00:05:26",2001,"Heavy Metal",-1,237,"Z:\Tunes\Stratovarius\Intermission-2001\12-When The Night Meets The Day-Stratovarius.mp3","ziggyShare"
"Finntroll","Aldhissla","Jaktens Tid","00:06:27",2001,"Heavy Metal",-1,192,"Z:\Tunes\Finntroll\Jaktens Tid-2001\12-Aldhissla-Finntroll.mp3","ziggyShare"
"Helloween","Dont Run For Cover (B Side)","Keeper Of The Seven Keys Part 2","00:04:48",2006,"Heavy Metal",-1,128,"Z:\Tunes\Helloween\Keeper Of The Seven Keys Part 2-2006\12-Dont Run For Cover (B Side)-Helloween.mp3","ziggyShare"
"Crumbsuckers","Face Of Death","Life of Dreams","00:01:30",1999,"Heavy Metal",-1,192,"Z:\Tunes\Crumbsuckers\Life of Dreams-1999\12-Face Of Death-Crumbsuckers.mp3","ziggyShare"
"Wolfpack","Lycanthro Punk","Lycanthro Punk","00:02:44",1998,"Heavy Metal",-1,128,"Z:\Tunes\Wolfpack\Lycanthro Punk-1998\12-Lycanthro Punk-Wolfpack.mp3","ziggyShare"
"Dragonforce","You're Not Alone (bonus track)","Maximum Overload","00:04:39",2014,"Heavy Metal",-1,320,"Z:\Tunes\Dragonforce\Maximum Overload-2014\12-You're Not Alone (bonus track)-Dragonforce.mp3","ziggyShare"
"Judas Priest","Blood Red Skies","Metal Works 1973-1993 [Disc1] [1 of 2] [Remast","00:07:51",-1,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 1973-1993 [Disc1] [1 of 2] [Remast-1993\12-Blood Red Skies-Judas Priest.mp3","ziggyShare"
"Judas Priest","Blood Red Skies","Metal Works '73 -'93","00:07:49",1993,"Heavy Metal",-1,234,"Z:\Tunes\Judas Priest\Metal Works '73 -'93-1993\12-Blood Red Skies-Judas Priest.mp3","ziggyShare"
"Judas Priest","Night Comes Down","Metal Works 73-93 (Disc 2)","00:04:00",1993,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 73-93 (Disc 2)-1993\12-Night Comes Down-Judas Priest.mp3","ziggyShare"
"Type O Negative","The Glorious Liberation of the People’s Technocratic Republic of Vinnland by the Combined Forces of the United Territories of Europa","October Rust","00:01:07",1996,"Heavy Metal",-1,1076,"Z:\Tunes\Type O Negative\October Rust-1996\12-The Glorious Liberation of the People’s Technocratic Republic of Vinnland by the Combined Forces of the United Territories of Europa-Type O Negative.flac","ziggyShare"
"Judas Priest","Leather Rebel [Live / Bonus]","Painkiller","00:03:40",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller-1990\12-Leather Rebel [Live - Bonus]-Judas Priest.mp3","ziggyShare"
"Judas Priest","Leather Rebel [Live / Bonus]","Painkiller [The Re-Masters]","00:03:40",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller [The Re-Masters]-1990\12-Leather Rebel [Live - Bonus]-Judas Priest.mp3","ziggyShare"
"Judas Priest","Desert Plains [Live / Bonus]","Point Of Entry","00:05:06",1981,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Point Of Entry-1981\12-Desert Plains [Live - Bonus]-Judas Priest.mp3","ziggyShare"
"Ludichrist","Iwo jima (taht manly smell)","Powertrip","00:01:21",2000,"Heavy Metal",-1,192,"Z:\Tunes\Ludichrist\Powertrip-2000\12-Iwo jima (taht manly smell)-Ludichrist.mp3","ziggyShare"
"Judas Priest","Bloodstone [Live / Bonus]","Ram It Down","00:04:05",1988,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Ram It Down-1988\12-Bloodstone [Live - Bonus]-Judas Priest.mp3","ziggyShare"
"Judas Priest","Devil's Child [Live][*]","Screaming for Vengeance","00:05:03",1982,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Screaming for Vengeance-1982\12-Devil's Child [Live][-]-Judas Priest.mp3","ziggyShare"
"Jesus Lizard","Puss","Show","00:03:08",1993,"Heavy Metal",-1,126,"Z:\Tunes\Jesus Lizard\Show-1993\12-Puss-Jesus Lizard.m4a","ziggyShare"
"All Shall Perish","In This Life Of Pain","This Is Where It Ends","00:07:34",2011,"Heavy Metal",-1,320,"Z:\Tunes\All Shall Perish\This Is Where It Ends-2011\12-In This Life Of Pain-All Shall Perish.mp3","ziggyShare"
"Judas Priest","Hell Bent For Leather [Bonus]","Unleashed In The East","00:02:41",1979,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Unleashed In The East-1979\12-Hell Bent For Leather [Bonus]-Judas Priest.mp3","ziggyShare"
"Arch Enemy","Lament Of A Mortal Soul","Wages of Sin","00:04:05",2002,"Heavy Metal",-1,192,"Z:\Tunes\Arch Enemy\Wages of Sin-2002\12-Lament Of A Mortal Soul-Arch Enemy.mp3","ziggyShare"
